,MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight,Category
7007,10159,2007/5/30,2007/12/29,男,4,广州,广东,CN,48.0,2014/3/31,24,19286,0,0,11764.0,12895.0,45155,27800.79,2014/3/13,3.0,2410.75,20,19,30.08695652,82,0,0,1,0.615674676,11,13,9176,10110,0,0,0,0,19286,10110,0.541666667,0.45833333299999995,0.475760875,0.524187276,1,2
7011,39310,2008/6/27,2008/8/21,男,5,广州市,广东,CN,35.0,2014/3/31,28,25611,0,0,10406.0,14242.0,41701,27795.02,2014/3/16,3.5,3201.375,82,16,23.44444444,62,0,1913,2,0.666531258,12,16,11538,14073,0,1913,1913,1913,27524,15986,0.571428571,0.428571429,0.45049195700000005,0.549468999,10,2
7019,38633,2008/9/21,2008/11/12,男,5,汕头,广东,CN,38.0,2014/3/31,31,26736,0,0,12876.0,13475.0,34935,27762.52,2014/3/21,3.875,3342.0,20,11,23.33333333,62,4306,6756,0,0.794690711,15,16,12587,14149,0,11062,11062,6756,37798,20905,0.516129032,0.48387096799999996,0.470770842,0.529191757,29,2
7020,2199,2005/6/11,2005/8/10,男,4,,,CN,48.0,2014/3/31,25,22613,0,0,13439.0,10554.0,39345,27758.87,2014/3/8,3.125,2826.625,28,24,28.29166667,123,0,0,1,0.7055247170000001,13,12,12593,10020,0,0,0,0,22613,10020,0.48,0.52,0.556867427,0.443088352,2,2
7021,45651,2006/3/3,2006/4/12,男,4,广州,广东,CN,38.0,2014/3/31,20,23017,0,0,6282.0,17448.0,37962,27750.01,2014/3/25,2.5,2877.125,27,7,36.68421053,227,189,165,2,0.730994415,6,14,4798,18219,0,354,354,165,23371,18384,0.7,0.3,0.20844556399999997,0.7915109909999999,10,2
7023,18664,2005/12/11,2007/3/27,男,4,深圳,广东,CN,41.0,2014/3/31,24,27249,0,0,10027.0,13426.0,36487,27744.26,2014/3/9,3.0,3406.125,15,23,30.13043478,140,1600,32400,4,0.760387535,11,13,11764,15485,0,34000,34000,32400,61249,47885,0.541666667,0.45833333299999995,0.43170642200000003,0.568256881,69,2
7024,38014,2004/12/15,2005/2/6,男,4,深圳,广东,CN,52.0,2014/3/31,21,27267,0,0,5228.0,19016.0,37746,27740.18,2014/2/4,2.625,3408.375,16,57,32.9,214,50713,21776,8,0.7349170770000001,6,15,4977,22290,0,72489,72489,21776,99756,44066,0.7142857140000001,0.28571428600000004,0.182521637,0.81744169,47,2
7026,56272,2005/5/31,2007/3/20,男,4,深圳,广东,CN,42.0,2014/3/31,26,24303,0,0,8980.0,16989.0,37401,27734.05,2014/3/31,3.25,3037.875,20,1,28.4,112,0,0,1,0.741532312,10,16,7726,16577,0,0,0,0,24303,16577,0.615384615,0.384615385,0.317890059,0.682068795,1,2
7032,44847,2005/9/15,2007/10/23,女,5,哈尔滨,黑龙江,CN,61.0,2014/3/31,31,28495,0,310,13634.0,12652.0,33135,27728.69,2014/2/1,3.875,3561.875,72,60,19.96666667,64,0,0,0,0.836839897,18,13,14311,14184,310,0,310,310,28805,14494,0.419354839,0.580645161,0.502210837,0.497754071,0,2
7040,46415,2009/9/26,2010/1/2,男,4,哈尔滨,黑龙江,CN,46.0,2014/3/31,23,21000,0,0,16219.0,7867.0,39936,27713.83,2014/3/9,2.875,2625.0,27,23,30.95454545,138,0,266,0,0.69395608,14,9,13529,7471,0,266,266,266,21266,7737,0.39130434799999997,0.608695652,0.644207419,0.355744965,1,2
7044,719,2006/6/17,2006/7/17,男,4,广州,广东,CN,51.0,2014/3/31,28,23482,0,0,13049.0,12201.0,37816,27702.56,2014/2/26,3.5,2935.25,2,35,25.7037037,113,0,0,2,0.732561879,15,13,11965,11517,0,0,0,0,23482,11517,0.46428571399999996,0.535714286,0.509517523,0.49043989299999996,3,2
7045,21565,2008/10/12,2009/2/27,男,4,南海,广东,CN,40.0,2014/3/31,26,17977,0,0,16680.0,8011.0,43343,27697.76,2014/3/18,3.25,2247.125,11,14,28.24,154,458,1627,0,0.639036523,19,7,12453,5524,0,2085,2085,1627,20062,7151,0.269230769,0.7307692309999999,0.692679942,0.307264434,17,2
7048,19156,2006/11/21,2008/3/24,女,4,南宁,广西,CN,43.0,2014/3/31,22,23251,0,0,10765.0,13462.0,39108,27682.8,2013/12/13,2.75,2906.375,29,110,28.19047619,91,0,0,0,0.70785517,11,11,8899,14352,0,0,0,0,23251,14352,0.5,0.5,0.382719766,0.617237227,0,2
7049,18092,2008/3/13,2008/3/13,男,4,北京市、乌鲁木齐,北京、新疆,CN,37.0,2014/3/31,14,25085,0,0,2005.0,18849.0,38302,27682.67,2014/3/17,1.75,3135.625,284,15,33.23076923,215,0,3519,0,0.7227473759999999,3,11,1855,23230,0,3519,3519,3519,28604,26749,0.7857142859999999,0.214285714,0.073945627,0.92601451,3,2
7058,38415,2007/6/14,2007/6/14,男,4,天津,天津,CN,42.0,2014/3/31,23,23221,0,0,20821.0,3554.0,34503,27666.32,2014/2/17,2.875,2902.625,11,44,30.72727273,87,0,0,2,0.801852593,17,6,20821,2400,0,0,0,0,23221,2400,0.260869565,0.739130435,0.8966066659999999,0.103350271,2,2
7063,37324,2009/1/28,2009/4/3,男,4,广州市,广东省,CN,36.0,2014/3/31,22,24987,0,0,8936.0,15792.0,40678,27653.46,2014/3/24,2.75,3123.375,28,8,33.095238099999996,108,0,0,0,0.6798136579999999,8,14,7869,17118,0,0,0,0,24987,17118,0.636363636,0.363636364,0.314911157,0.6850488229999999,1,2
7064,12552,2008/8/29,2008/8/29,男,4,广州,广东,CN,46.0,2014/3/31,23,23341,0,0,11271.0,13930.0,45243,27652.87,2014/2/25,2.875,2917.625,51,36,29.27272727,173,0,791,0,0.611207701,9,14,11322,12019,0,791,791,791,24132,12810,0.608695652,0.39130434799999997,0.485048411,0.514908748,2,2
7067,62919,2007/3/7,2008/12/13,男,4,乌鲁木齐,新疆,CN,45.0,2014/3/31,14,22316,0,0,17605.0,4694.0,34848,27650.89,2013/11/3,1.75,2789.5,4,150,44.38461538,128,0,0,0,0.7934713609999999,9,5,16869,5447,0,0,0,0,22316,5447,0.35714285700000004,0.642857143,0.7558811670000001,0.24407402399999997,0,2
7070,10245,2008/3/3,2009/11/5,男,4,TEMPLE CITY,,US,48.0,2014/3/31,4,18608,0,0,4950.0,4400.0,48928,27644.32,2013/10/12,0.5,2326.0,326,172,77.66666667,176,0,0,0,0.565,2,2,9304,9304,0,0,0,0,18608,9304,0.5,0.5,0.499973131,0.499973131,0,2
7073,45011,2008/1/8,2008/6/10,男,4,乌鲁木齐,新疆,CN,63.0,2014/3/31,16,21603,0,0,10523.0,10239.0,44952,27640.48,2013/10/1,2.0,2700.375,3,183,36.33333333,159,0,0,1,0.61488877,5,11,10404,11199,0,0,0,0,21603,11199,0.6875,0.3125,0.481577486,0.5183762270000001,1,2
7076,11684,2007/10/20,2009/8/6,男,4,武汉,湖北,CN,45.0,2014/3/31,32,25949,0,0,13115.0,10958.0,33751,27622.07,2014/3/22,4.0,3243.625,0,10,23.25806452,76,0,0,0,0.818407455,15,17,12382,13567,0,0,0,0,25949,13567,0.53125,0.46875,0.47714836200000005,0.5228131020000001,0,2
7081,20513,2007/4/24,2007/5/13,男,4,广州,广东,CN,42.0,2014/3/31,27,19980,0,0,3478.0,20972.0,46349,27604.07,2014/3/28,3.375,2497.5,232,4,19.03846154,116,235,3924,0,0.595569915,5,22,2519,17461,0,4159,4159,3924,24139,21385,0.814814815,0.185185185,0.126069766,0.873880186,21,2
7084,35947,2007/10/19,2008/5/12,男,4,上海,上海,CN,46.0,2014/3/31,20,20523,0,0,11690.0,4460.0,43098,27591.63,2013/11/29,2.5,2565.375,20,124,30.89473684,93,0,0,0,0.6402067379999999,14,6,15054,5469,0,0,0,0,20523,5469,0.3,0.7,0.733482752,0.266468525,0,2
7086,11926,2008/11/28,2008/11/28,男,4,深圳,广东,CN,47.0,2014/3/31,17,26818,0,0,10850.0,12646.0,33545,27590.54,2014/3/5,2.125,3352.25,29,27,42.1875,115,0,18000,4,0.822493367,7,10,13769,13049,0,18000,18000,18000,44818,31049,0.588235294,0.41176470600000004,0.5134046760000001,0.48655803700000005,22,2
7090,53688,2006/10/19,2006/10/19,女,4,长春,吉林,CN,38.0,2014/3/31,23,25173,0,0,13261.0,10519.0,29998,27583.68,2014/2/26,2.875,3146.625,16,35,30.90909091,102,0,0,2,0.919517301,9,14,13200,11973,0,0,0,0,25173,11973,0.608695652,0.39130434799999997,0.52435052,0.475609756,2,2
7092,12450,2008/8/20,2011/9/5,男,4,北京,北京,CN,42.0,2014/3/31,24,23185,0,0,11165.0,10045.0,34484,27582.66,2014/2/10,3.0,2898.125,22,51,28.60869565,127,0,0,1,0.799868345,14,10,13660,9525,0,0,0,0,23185,9525,0.41666666700000005,0.583333333,0.589148624,0.410808246,1,2
7095,20829,2007/10/19,2007/10/19,男,5,北京市,北京市,CN,47.0,2014/3/31,18,26254,0,0,0.0,23395.0,34565,27578.09,2014/3/14,2.25,3281.75,424,18,17.0,60,0,0,0,0.79786171,0,18,0,26254,0,0,0,0,26254,26254,1.0,0.0,0.0,0.9999619120000001,0,2
7099,44663,2006/9/22,2006/9/22,男,4,沈阳,辽宁,CN,44.0,2014/3/31,33,22970,0,0,13188.0,9931.0,36901,27566.93,2014/3/20,4.125,2871.25,10,12,22.15625,94,249,316,6,0.747051028,20,13,14065,8905,0,565,565,316,23535,9221,0.393939394,0.606060606,0.6122937620000001,0.387662705,24,2
7101,44513,2006/2/13,2006/3/13,男,4,沈阳市,辽宁省,CN,44.0,2014/3/31,20,18175,0,0,12719.0,9822.0,47943,27564.63,2013/12/25,2.5,2271.875,56,98,30.36842105,172,0,0,0,0.574945873,13,7,10410,7765,0,0,0,0,18175,7765,0.35,0.65,0.572733275,0.42721170799999997,0,2
7109,35495,2005/3/23,2005/4/2,男,4,上海,上海,CN,46.0,2014/3/31,24,21243,0,2180,0.0,2000.0,40620,27549.57,2014/2/17,3.0,2655.375,2,44,29.7826087,68,0,0,1,0.6782267359999999,13,11,12804,8439,2180,0,2180,2180,23423,10619,0.45833333299999995,0.541666667,0.602711354,0.397241574,4,2
7110,53887,2007/9/15,2007/9/15,男,4,哈尔滨,黑龙江,CN,57.0,2014/3/31,27,20807,0,0,7967.0,12823.0,43726,27541.44,2014/3/23,3.375,2600.875,6,9,27.53846154,196,0,0,0,0.629864154,7,20,6596,14211,0,0,0,0,20807,14211,0.740740741,0.25925925899999996,0.316993464,0.682958478,0,2
7114,46016,2006/12/1,2007/4/23,男,4,广州,广东,CN,37.0,2014/3/31,28,24208,0,0,11999.0,10577.0,34925,27537.46,2014/1/23,3.5,3026.0,4,69,24.37037037,172,3439,8709,1,0.7884741590000001,18,10,14773,9435,0,12148,12148,8709,36356,18144,0.35714285700000004,0.642857143,0.6102276010000001,0.38973109200000006,27,2
7116,3517,2008/10/15,2008/11/13,男,4,广州,广东,CN,45.0,2014/3/31,15,21450,0,0,3643.0,16098.0,44646,27534.69,2014/2/28,1.875,2681.25,56,33,45.85714286,192,0,0,0,0.6167336379999999,3,12,3714,17736,0,0,0,0,21450,17736,0.8,0.2,0.17313878100000002,0.8268146009999999,0,2
7119,35699,2007/11/13,2007/11/14,男,4,长春,吉林,CN,44.0,2014/3/31,15,22791,0,0,12699.0,7987.0,37462,27523.71,2014/3/8,1.875,2848.875,32,24,48.21428571,144,0,0,0,0.734710106,9,6,14362,8429,0,0,0,0,22791,8429,0.4,0.6,0.63013338,0.369822745,0,2
7120,62541,2006/3/9,2006/3/9,男,4,长春,吉林,CN,50.0,2014/3/31,23,25600,0,0,6646.0,18001.0,35592,27523.25,2014/1/9,2.875,3200.0,44,83,27.45454545,128,0,0,0,0.773298775,7,16,5683,19917,0,0,0,0,25600,19917,0.695652174,0.304347826,0.22198351600000002,0.777977423,0,2
7121,38143,2005/4/10,2005/4/10,男,4,ALHAMBRA,CALIFORNIA,US,54.0,2014/3/31,3,20936,0,0,9620.0,0.0,36696,27522.0,2012/12/17,0.375,2617.0,74,471,93.0,103,0,0,0,0.75,3,0,20936,0,0,0,0,0,20936,0,0.0,1.0,0.999952238,0.0,0,2
7122,48032,2008/1/19,2008/2/4,男,4,AIHAMBRA,CAL,US,51.0,2014/3/31,3,13956,0,0,9600.0,0.0,36696,27522.0,2013/3/18,0.375,1744.5,45,380,153.0,254,0,0,1,0.75,3,0,13956,0,0,0,0,0,13956,0,0.0,1.0,0.999928351,0.0,1,2
7124,46099,2007/2/1,2008/1/20,男,4,东莞,广东,CN,40.0,2014/3/31,28,24600,0,0,10671.0,14502.0,38834,27518.76,2014/1/22,3.5,3075.0,10,70,24.11111111,172,0,0,0,0.708625431,12,16,10319,14281,0,0,0,0,24600,14281,0.571428571,0.428571429,0.419454494,0.580504858,0,2
7128,57166,2008/4/24,2008/9/29,男,4,深圳,广东,CN,47.0,2014/3/31,19,25085,0,0,6394.0,17191.0,35742,27513.03,2014/2/13,2.375,3135.625,105,48,32.11111111,109,108,0,3,0.7697675,6,13,6605,18480,0,108,108,0,25193,18480,0.684210526,0.31578947399999996,0.263294268,0.7366658690000001,4,2
7129,12899,2009/1/23,2009/7/7,男,4,广州,广东,CN,39.0,2014/3/31,29,21174,0,0,14201.0,10673.0,38408,27510.68,2013/12/15,3.625,2646.75,39,108,20.85714286,117,0,0,0,0.7162747340000001,17,12,12209,8965,0,0,0,0,21174,8965,0.413793103,0.5862068970000001,0.576576151,0.42337662299999995,0,2
7131,754,2006/7/5,2007/2/18,男,6,.,北京,CN,55.0,2014/3/31,22,25638,0,3280,10878.0,13065.0,29815,27506.4,2014/3/18,2.75,3204.75,100,14,29.38095238,125,0,0,2,0.9225691770000001,9,13,9936,15702,3280,0,3280,3280,28918,18982,0.590909091,0.409090909,0.387534615,0.612426382,3,2
7133,2817,2007/11/5,2008/2/5,男,4,,,HK,57.0,2014/3/31,26,23737,0,0,21293.0,4864.0,30605,27502.88,2014/3/18,3.25,2967.125,32,14,27.4,136,0,0,2,0.898640091,21,5,17939,5798,0,0,0,0,23737,5798,0.192307692,0.807692308,0.755708147,0.24424972600000003,2,2
7134,17681,2006/3/1,2006/3/1,男,4,大连,辽宁,CN,47.0,2014/3/31,32,20632,0,0,8038.0,4666.0,40815,27502.32,2014/1/6,4.0,2579.0,43,86,19.41935484,92,0,0,1,0.6738287390000001,20,12,12842,7790,0,0,0,0,20632,7790,0.375,0.625,0.622401008,0.377550526,1,2
7137,48974,2009/9/3,2009/9/26,女,4,北京,北京,CN,33.0,2014/3/31,19,23502,0,0,8453.0,16715.0,38552,27497.56,2014/3/6,2.375,2937.75,11,26,38.55555556,211,0,3696,0,0.713258975,8,11,8225,15277,0,3696,3696,3696,27198,18973,0.578947368,0.42105263200000004,0.349955325,0.650002127,1,2
7140,11058,2005/2/25,2005/8/24,男,4,北京,北京,CN,48.0,2014/3/31,28,25220,0,0,16491.0,9774.0,33313,27487.82,2014/3/1,3.5,3152.5,11,31,25.51851852,112,0,0,0,0.825137934,18,10,15361,9859,0,0,0,0,25220,9859,0.35714285700000004,0.642857143,0.609055945,0.390904405,1,2
7142,11544,2007/7/1,2007/9/9,女,4,晋江,福建,CN,43.0,2014/3/31,30,18827,0,0,16880.0,8092.0,41111,27487.14,2014/3/15,3.75,2353.375,64,17,22.4137931,127,0,0,0,0.668607915,17,13,11321,7506,0,0,0,0,18827,7506,0.433333333,0.566666667,0.60128532,0.39866156799999997,0,2
7143,1016,2007/2/19,2008/4/3,男,4,广州,广东,CN,35.0,2014/3/31,20,25944,0,0,9863.0,14236.0,37415,27483.66,2014/3/24,2.5,3243.0,8,8,37.63157895,212,0,0,0,0.734562609,8,12,11002,14942,0,0,0,0,25944,14942,0.6,0.4,0.42405087700000005,0.57591058,0,2
7147,40182,2009/6/15,2009/6/15,男,4,广州,广东,CN,36.0,2014/3/31,29,25009,0,0,15056.0,9031.0,39037,27469.56,2013/9/2,3.625,3126.125,5,212,18.35714286,61,1500,0,1,0.703680098,21,8,15830,9179,0,1500,1500,0,26509,9179,0.275862069,0.7241379309999999,0.632946821,0.367013195,2,2
7149,57139,2008/3/22,2008/3/22,男,4,株州,湖南,CN,42.0,2014/3/31,32,25898,0,0,19742.0,5945.0,31762,27467.16,2013/10/28,4.0,3237.25,23,156,17.80645161,115,0,0,4,0.864780555,24,8,19832,6066,0,0,0,0,25898,6066,0.25,0.75,0.765743851,0.234217537,4,2
7150,30810,2008/12/6,2009/1/6,男,4,JAKARTA PUSAT,JAKARTA,ID,56.0,2014/3/31,11,16714,0,0,2639.0,15995.0,38885,27466.95,2014/3/15,1.375,2089.25,296,17,41.8,76,0,0,1,0.706363636,2,9,2674,14040,0,0,0,0,16714,14040,0.818181818,0.181818182,0.159976069,0.8399641040000001,1,2
7158,9982,2006/12/26,2007/12/23,女,4,上海,上海,CN,45.0,2014/3/31,23,25544,0,0,6088.0,7475.0,33509,27435.7,2014/2/3,2.875,3193.0,9,58,30.18181818,116,0,0,1,0.818756155,13,10,15613,9931,0,0,0,0,25544,9931,0.434782609,0.565217391,0.611195929,0.388764925,4,2
7161,27908,2006/9/25,2006/11/24,男,4,广州,广东,CN,44.0,2014/3/31,23,23010,0,0,14612.0,10043.0,36497,27429.44,2013/12/17,2.875,2876.25,47,106,26.27272727,96,0,0,0,0.7515532779999999,12,11,15239,7771,0,0,0,0,23010,7771,0.47826087,0.52173913,0.66224849,0.33770805299999995,0,2
7163,13063,2009/3/17,2009/3/17,男,5,,北京,CN,32.0,2014/3/31,26,26311,0,0,14964.0,10624.0,29410,27424.6,2014/3/23,3.25,3288.875,18,9,28.16,145,3499,9735,4,0.93249235,15,11,14647,11664,0,13234,13234,9735,39545,21399,0.423076923,0.576923077,0.55666616,0.443295835,25,2
7164,12267,2008/12/1,2008/12/1,男,4,大阪,,JP,38.0,2014/3/31,20,31601,0,0,24780.0,10353.0,32493,27422.98,2014/2/27,2.5,3950.125,147,34,28.94736842,302,0,0,0,0.8439657770000001,13,7,22428,9173,0,0,0,0,31601,9173,0.35,0.65,0.7097019179999999,0.290266439,0,2
7170,57300,2008/5/5,2009/4/9,女,4,广州,广东,CN,60.0,2014/3/31,13,20146,0,0,5116.0,22565.0,38836,27407.06,2013/12/31,1.625,2518.25,37,92,50.16666667,212,0,0,0,0.7057127409999999,8,5,5135,15011,0,0,0,0,20146,15011,0.384615385,0.615384615,0.254876657,0.745073708,0,2
7172,29555,2007/8/20,2007/8/20,男,4,深圳,广东,CN,42.0,2014/3/31,26,20833,0,0,12130.0,11122.0,41661,27403.63,2014/1/13,3.25,2604.125,67,79,23.4,70,0,0,1,0.657776578,16,10,9460,11373,0,0,0,0,20833,11373,0.384615385,0.615384615,0.45406547,0.545886532,1,2
7175,7626,2009/11/29,2009/12/13,女,4,长春,吉林,CN,32.0,2014/3/31,27,25405,0,0,6224.0,15577.0,31778,27383.52,2014/3/3,3.375,3175.625,24,29,26.07692308,183,0,5600,4,0.861713135,8,19,6431,18974,0,5600,5600,5600,31005,24574,0.703703704,0.296296296,0.253129182,0.746831457,11,2
7179,44315,2009/9/28,2009/10/26,男,4,上海,上海,CN,46.0,2014/3/31,28,23483,0,0,6893.0,7726.0,36116,27369.98,2014/3/30,3.5,2935.375,9,2,26.66666667,111,0,0,1,0.757835308,15,13,14113,9370,0,0,0,0,23483,9370,0.46428571399999996,0.535714286,0.600962357,0.39899506,1,2
7184,3250,2008/7/28,2009/11/9,男,4,北京,北京,CN,44.0,2014/3/31,18,26643,0,0,8911.0,13827.0,31584,27359.0,2013/12/25,2.25,3330.375,6,98,36.88235294,180,0,0,1,0.866229737,9,9,9932,16711,0,0,0,0,26643,16711,0.5,0.5,0.37276685200000004,0.6271956160000001,1,2
7186,56267,2005/5/10,2005/5/10,男,4,,,CN,46.0,2014/3/31,20,25365,0,0,11683.0,18873.0,30829,27358.85,2014/3/16,2.5,3170.625,0,16,37.63157895,222,0,0,1,0.887438775,9,11,10221,15144,0,0,0,0,25365,15144,0.55,0.45,0.402940945,0.5970196329999999,1,2
7191,56312,2005/7/6,2008/5/30,男,4,南宁,广西,CN,52.0,2014/3/31,22,24869,0,0,16767.0,10276.0,26674,27347.22,2013/11/29,2.75,3108.625,13,124,28.28571429,90,0,0,1,1.025238809,14,8,14734,10135,0,0,0,0,24869,10135,0.363636364,0.636363636,0.592440692,0.407519099,1,2
7193,11074,2005/3/18,2005/3/23,男,4,广州,,CN,39.0,2014/3/31,34,22512,0,0,17781.0,9373.0,34857,27344.8,2014/2/28,4.25,2814.0,5,33,21.0,106,0,0,0,0.7844851820000001,21,13,14801,7711,0,0,0,0,22512,7711,0.382352941,0.6176470589999999,0.657442367,0.342513215,0,2
7198,8419,2005/9/9,2005/9/9,女,5,长春,吉林,CN,44.0,2014/3/31,22,23016,0,0,20210.0,5289.0,30716,27330.83,2014/1/24,2.75,2877.0,42,68,29.57142857,144,1500,0,2,0.8897913140000001,16,6,18048,4968,0,1500,1500,0,24516,4968,0.272727273,0.727272727,0.784116088,0.215840466,3,2
7199,2247,2005/7/16,2010/11/10,男,4,广州,广东,CN,42.0,2014/3/31,24,24921,0,0,15174.0,10351.0,36058,27328.5,2013/8/23,3.0,3115.125,48,222,20.04347826,86,15207,1891,0,0.7579039329999999,14,10,15782,9139,0,17098,17098,1891,42019,11030,0.41666666700000005,0.583333333,0.633255758,0.36670411700000005,45,2
7201,9661,2006/4/23,2006/4/23,女,4,北京,北京,CN,64.0,2014/3/31,20,26217,0,0,11575.0,10582.0,34379,27325.73,2014/3/21,2.5,3277.125,6,11,37.57894737,121,0,0,0,0.794837837,11,9,11459,14758,0,0,0,0,26217,14758,0.45,0.55,0.437066138,0.56289572,0,2
7214,36591,2006/2/24,2006/2/24,男,5,广州,广东,CN,36.0,2014/3/31,29,24115,0,0,6095.0,20875.0,37828,27302.6,2014/3/14,3.625,3014.375,23,18,24.64285714,190,10908,10901,4,0.7217563709999999,5,24,5785,18330,0,21809,21809,10901,45924,29231,0.8275862070000001,0.172413793,0.23988223600000003,0.760076298,39,2
7216,11732,2007/9/14,2007/9/14,男,4,广州,广东,CN,46.0,2014/3/31,25,24416,0,0,14589.0,9966.0,41701,27294.57,2013/12/29,3.125,3052.0,5,94,26.33333333,92,0,0,0,0.654530347,15,10,13444,10972,0,0,0,0,24416,10972,0.4,0.6,0.550599992,0.44935905299999995,0,2
7220,2808,2008/3/20,2008/3/20,男,4,GEORGETOWN,PENANG,MY,58.0,2014/3/31,12,26232,0,0,15953.0,5880.0,33516,27287.61,2014/2/3,1.5,3279.0,0,58,61.18181818,191,1500,0,0,0.8141666670000001,9,3,18945,7287,0,1500,1500,0,27732,7287,0.25,0.75,0.722181985,0.277779896,1,2
7221,10229,2005/1/5,2005/4/19,男,4,广州,广东,CN,39.0,2014/3/31,29,20730,0,0,14204.0,8957.0,36290,27287.49,2014/3/30,3.625,2591.25,2,2,25.96428571,108,307,1621,0,0.75192863,17,12,13857,6873,0,1928,1928,1621,22658,8494,0.413793103,0.5862068970000001,0.668419275,0.331532488,13,2
7223,17271,2009/9/30,2009/11/27,男,5,哈尔滨,黑龙江,CN,39.0,2014/3/31,23,26474,0,0,0.0,30021.0,31770,27286.98,2014/2/27,2.875,3309.25,373,34,14.72727273,109,0,0,0,0.858891407,0,23,0,26474,0,0,0,0,26474,26474,1.0,0.0,0.0,0.9999622290000001,0,2
7226,21312,2008/8/30,2008/8/30,男,4,重庆,重庆,CN,35.0,2014/3/31,24,21549,0,0,15585.0,11830.0,37725,27280.02,2014/3/5,3.0,2693.625,75,27,27.34782609,122,0,0,0,0.7231284290000001,12,12,13218,8331,0,0,0,0,21549,8331,0.5,0.5,0.613364269,0.38658932700000004,0,2
7229,12745,2009/3/1,2010/3/2,女,4,濮阳,河南,CN,45.0,2014/3/31,14,20760,0,0,17947.0,3467.0,36788,27274.28,2013/8/5,1.75,2595.0,42,240,34.53846154,168,0,0,2,0.7413906709999999,12,2,17270,3490,0,0,0,0,20760,3490,0.14285714300000002,0.857142857,0.831848177,0.16810365600000002,2,2
7235,2858,2008/3/16,2012/11/29,男,4,珠海市,广东省,CN,58.0,2014/3/31,21,21027,0,0,3477.0,19627.0,41128,27255.14,2014/1/28,2.625,2628.375,242,64,21.25,82,0,0,0,0.662690624,4,17,3108,17919,0,0,0,0,21027,17919,0.80952381,0.19047619,0.147802929,0.852149515,0,2
7237,38509,2007/7/5,2008/3/10,男,4,北京,北京,CN,37.0,2014/3/31,18,25186,0,0,15171.0,8633.0,32698,27248.31,2013/12/4,2.25,3148.25,71,119,31.82352941,130,0,0,0,0.83333262,11,7,15382,9804,0,0,0,0,25186,9804,0.38888888899999996,0.611111111,0.610711875,0.38924842200000004,0,2
7241,62815,2007/10/19,2007/10/19,男,4,北京,,CN,48.0,2014/3/31,17,23806,0,0,14466.0,8012.0,31186,27239.92,2014/1/17,2.125,2975.75,39,75,38.5625,201,0,0,0,0.8734662990000001,11,6,16375,7431,0,0,0,0,23806,7431,0.352941176,0.647058824,0.6878229090000001,0.312135086,0,2
7242,55268,2007/4/22,2011/4/15,女,4,沈阳市,辽宁,CN,37.0,2014/3/31,30,22894,0,0,10505.0,9598.0,43164,27239.25,2013/12/27,3.75,2861.75,11,96,21.51724138,125,0,8000,0,0.631064081,11,19,11531,11363,0,8000,8000,8000,30894,19363,0.6333333329999999,0.36666666700000006,0.503647085,0.496309238,2,2
7248,53624,2006/5/9,2006/5/9,男,4,长春,吉林,CN,55.0,2014/3/31,32,23645,0,0,15669.0,11192.0,36663,27234.58,2014/1/3,4.0,2955.625,3,89,20.61290323,141,0,0,5,0.742835556,18,14,12789,10856,0,0,0,0,23645,10856,0.4375,0.5625,0.540852575,0.45910513399999997,5,2
7249,57735,2008/9/26,2008/9/26,男,4,MELBOURNE,VIC,AU,34.0,2014/3/31,9,17139,0,0,3405.0,11272.0,43522,27233.63,2014/3/19,1.125,2142.375,292,13,53.25,277,0,0,0,0.6257439920000001,2,7,3531,13608,0,0,0,0,17139,13608,0.7777777779999999,0.222222222,0.206009335,0.7939323220000001,0,2
7250,10123,2007/1/20,2007/1/20,男,4,顺德,广东,CN,34.0,2014/3/31,20,19737,0,0,11367.0,7769.0,39170,27232.06,2013/12/9,2.5,2467.125,25,114,31.15789474,160,396,1585,2,0.69522747,13,7,12002,7735,0,1981,1981,1585,21718,9320,0.35,0.65,0.60806566,0.391883676,22,2
7251,46126,2007/2/22,2013/2/18,男,4,广州,广东,CN,37.0,2014/3/31,13,17900,0,0,6644.0,8417.0,38582,27230.74,2014/3/5,1.625,2237.5,323,27,31.75,161,0,0,0,0.70578871,3,10,10425,7475,0,0,0,0,17900,7475,0.7692307690000001,0.23076923100000002,0.5823696999999999,0.417574437,0,2
