,MemberNo,Gender,Age,WorkCity,FFPdate,Category
15279,18938,男,44.0,深圳,2006/8/3,2
15280,58071,女,31.0,汕头,2009/1/16,2
15281,36081,男,53.0,汕头,2010/11/25,0
15282,52262,男,33.0,上海,2012/12/20,0
15283,14453,男,44.0,大连,2011/10/21,0
15284,51013,男,25.0,UTRECHT,2012/1/22,0
15285,39514,男,34.0,,2009/10/1,0
15286,62699,男,60.0,长春,2008/1/12,2
15287,2848,男,61.0,乌鲁木齐,2008/1/15,2
15288,2185,女,48.0,广州,2005/5/21,2
15289,44792,男,47.0,长春,2008/6/12,2
15290,20103,男,29.0,佛山,2013/3/18,0
15291,45962,女,37.0,深圳,2006/11/10,2
15292,17568,男,57.0,大庆市,2011/9/19,0
15293,47708,男,43.0,北京,2007/7/23,2
15294,6200,男,55.0,营口,2011/12/4,0
15295,20750,男,43.0,深圳,2007/9/4,2
15296,19913,男,65.0,.,2012/8/17,3
15297,3917,男,40.0,深圳,2009/2/17,2
15298,28462,男,32.0,深圳,2010/9/2,0
15299,46744,男,47.0,大连,2012/3/13,0
15300,61736,男,36.0,大连,2009/9/18,2
15301,2794,男,36.0,澄海,2007/9/29,2
15302,32569,男,54.0,长春,2011/9/2,0
15303,38787,女,48.0,乌鲁木齐,2006/8/9,2
15304,39616,男,38.0,上海,2009/1/3,2
15305,56973,女,37.0,广州,2008/1/6,2
15306,35750,女,37.0,沈阳市,2008/4/17,3
15307,45127,男,37.0,广州市,2010/11/17,0
15308,41866,男,39.0,濮阳,2012/2/25,0
15309,35501,男,51.0,沈阳市,2005/12/19,2
15310,50797,女,37.0,深圳,2011/12/21,0
15311,46390,男,48.0,西宁,2009/6/30,2
15312,28170,男,43.0,株洲,2007/3/27,2
15313,44379,男,46.0,西安,2010/7/1,0
15314,12758,男,46.0,汕头,2008/11/20,2
15315,62516,男,35.0,大连,2006/3/12,2
15316,17437,男,51.0,乌鲁木齐,2010/7/1,0
15317,50456,男,41.0,长沙,2011/9/2,0
15318,48672,男,36.0,北京,2008/11/21,2
15319,49164,男,42.0,,2009/3/3,3
15320,26367,男,57.0,大庆,2012/8/14,3
15321,13692,男,29.0,广州,2010/7/24,0
15322,5594,男,74.0,LOS ANGELES,2011/11/23,0
15323,57812,女,47.0,GARDENA,2008/12/15,2
15324,16763,男,32.0,长春,2010/2/16,0
15325,16231,女,31.0,上海,2013/1/5,0
15326,21554,男,45.0,广州,2011/4/18,0
15327,16024,男,53.0,中山,2012/9/11,0
15328,20652,男,35.0,广州,2007/7/1,2
15329,28517,男,37.0,上海,2011/1/31,0
15330,12169,男,47.0,深圳,2008/5/25,2
15331,37976,女,32.0,肇庆,2013/3/22,0
15332,43260,男,55.0,北京,2012/10/21,0
15333,57304,男,38.0,青岛市,2009/7/28,2
15334,56638,男,40.0,深圳,2007/6/14,2
15335,1397,男,35.0,深圳市,2010/1/14,0
15336,9652,女,56.0,广州,2006/5/19,2
15337,23657,男,42.0,深圳,2011/5/23,0
15338,6384,男,32.0,武汉,2012/6/20,0
15339,20867,男,39.0,北京,2007/10/6,2
15340,47611,男,42.0,深圳,2007/8/16,2
15341,62470,男,59.0,沈阳市,2005/10/15,3
15342,32825,男,46.0,三亚,2011/9/11,1
15343,12797,男,59.0,莱阳,2008/12/30,2
15344,55878,男,41.0,上海,2012/8/30,3
15345,56667,男,53.0,义乌,2007/10/5,2
15346,48384,男,46.0,北京,2009/6/25,2
15347,521,男,38.0,大连市,2013/3/23,0
15348,26562,男,47.0,沈阳,2005/11/4,2
15349,13144,女,50.0,广州市,2009/3/20,2
15350,33707,男,38.0,南京,2012/9/11,0
15351,29101,男,43.0,广州,2005/2/25,2
15352,60686,男,30.0,北京,2012/6/7,0
15353,32703,男,32.0,杭州,2011/8/1,1
15354,59328,女,34.0,广州,2011/3/30,0
15355,6501,男,31.0,重庆,2012/7/27,0
15356,25244,女,38.0,北京,2012/10/9,0
15357,13766,男,62.0,,2010/8/27,0
15358,21266,女,47.0,长沙,2009/4/3,2
15359,45190,男,31.0,广州,2011/1/4,0
15360,4105,男,46.0,KYUNGKI-DO,2010/9/4,0
15361,26526,男,44.0,.,2011/10/26,0
15362,10433,男,44.0,北京,2010/10/22,0
15363,1118,男,60.0,杭州,2007/4/26,2
15364,35084,男,39.0,北京,2009/8/3,2
15365,46526,女,40.0,.,2010/10/21,0
15366,2963,男,42.0,上海市,2008/11/30,2
15367,47729,男,42.0,石狮,2007/8/30,2
15368,56056,男,40.0,花都,2013/3/16,0
15369,56404,男,40.0,广州,2005/9/28,2
15370,58446,男,40.0,长沙,2010/4/20,0
15371,58260,男,36.0,广州市,2009/9/29,0
15372,6400,男,49.0,上海,2012/6/8,0
15373,14848,男,26.0,杭州市,2012/2/27,0
15374,7393,男,34.0,沈阳,2013/3/21,0
15375,27692,男,38.0,广州,2006/3/23,2
15376,22597,男,40.0,SEOUL,2012/1/1,1
15377,33460,男,45.0,大连,2012/6/26,0
15378,29095,男,59.0,广州,2005/2/20,2
15379,12478,男,38.0,深圳,2008/8/7,2
15380,57108,男,40.0,广州,2008/3/12,2
15381,48943,女,40.0,.深圳,2009/3/11,2
15382,56190,男,60.0,,2005/3/31,2
15383,52853,男,44.0,上海,2010/11/4,0
15384,7017,男,70.0,北京,2012/11/11,3
15385,19341,男,47.0,北京,2007/5/17,2
15386,38419,男,40.0,新会,2007/6/4,2
15387,28284,男,37.0,北京,2007/9/18,2
15388,20922,男,36.0,长春市,2007/11/13,2
15389,24423,男,30.0,广州,2012/6/6,0
15390,27231,男,53.0,北京,2011/1/4,0
15391,27615,女,49.0,南海,2005/12/1,2
15392,5641,男,46.0,上海,2011/8/26,0
15393,58811,男,55.0,北京市,2010/10/1,0
15394,1344,男,56.0,广州,2009/11/11,3
15395,13209,男,39.0,广州,2009/7/27,2
15396,46358,男,39.0,广州,2008/9/28,2
15397,19611,男,46.0,北京,2010/10/22,0
15398,59591,男,33.0,广州,2011/5/27,1
15399,2733,男,41.0,武汉,2007/8/29,2
15400,22415,女,50.0,石河子,2010/1/14,0
15401,10899,男,30.0,广州,2013/2/4,0
15402,12282,女,44.0,广州,2008/5/30,2
15403,7381,男,59.0,广州,2013/3/11,0
15404,26001,女,49.0,沈阳,2012/2/7,0
15405,4823,男,39.0,重庆,2010/11/30,0
15406,16631,男,54.0,哈尔滨,2009/9/19,2
15407,31801,女,34.0,北京,2010/10/15,0
15408,62944,男,40.0,乌鲁木齐,2007/12/20,2
15409,9779,男,43.0,深圳,2006/8/23,2
15410,32593,男,36.0,广州,2011/1/7,0
15411,59427,男,43.0,Gangbuk-gu,2012/5/31,1
15412,20124,男,53.0,上海市,2004/12/3,2
15413,26486,男,29.0,北京,2011/4/21,0
15414,37919,男,41.0,株洲,2013/1/26,0
15415,11178,男,67.0,,2005/5/25,2
15416,43001,男,39.0,沈阳,2012/12/17,0
15417,36466,男,32.0,汕头,2012/12/11,0
15418,53878,男,39.0,哈尔滨,2007/7/30,2
15419,32938,男,46.0,重庆市,2012/1/10,0
15420,20620,男,62.0,,2007/6/17,2
15421,25481,男,35.0,石家庄,2013/3/26,0
15422,55862,男,46.0,上海,2012/8/4,0
15423,58526,女,53.0,深圳,2013/3/22,0
15424,47799,男,50.0,深圳,2008/9/8,2
15425,62318,男,45.0,烟台,2010/11/13,0
15426,59340,男,47.0,北京,2011/5/31,3
15427,22918,男,32.0,上海,2010/10/14,0
15428,52764,男,53.0,上海,2009/12/29,0
15429,26181,男,29.0,上海,2012/6/8,0
15430,42732,女,44.0,广州,2012/7/11,0
15431,2117,女,38.0,广州,2005/3/23,2
15432,27826,男,44.0,广州,2006/5/20,2
15433,25318,女,38.0,广州,2012/12/6,0
15434,26696,男,49.0,广州,2006/10/23,2
15435,50572,男,41.0,北京,2011/5/24,0
15436,35100,男,55.0,哈市,2011/1/29,0
15437,5892,男,31.0,乌鲁木齐,2011/8/1,0
15438,17616,男,40.0,长春,2005/9/9,2
15439,11652,女,28.0,汕头,2008/3/3,2
15440,33408,男,39.0,北京市,2010/11/15,3
15441,38669,男,46.0,深圳,2007/8/22,2
15442,26824,男,55.0,北京,2005/9/9,3
15443,41811,男,51.0,北京,2012/1/9,0
15444,18217,女,39.0,广州市,2010/11/17,0
15445,53028,男,57.0,本溪,2011/9/30,0
15446,30053,女,40.0,深圳,2008/3/11,2
15447,15901,女,53.0,大连,2012/9/15,0
15448,28676,男,41.0,上海,2012/2/17,0
15449,31570,女,58.0,长春,2010/4/30,0
15450,47502,女,31.0,广州,2007/10/10,2
15451,3760,女,52.0,郑州,2010/2/4,0
15452,3170,男,36.0,上海,2008/5/23,2
15453,25129,男,46.0,广州,2012/9/14,0
15454,45808,男,71.0,郑州,2006/7/7,2
15455,10050,女,36.0,顺德,2007/3/7,2
15456,50013,男,50.0,青岛,2011/7/7,0
15457,62693,女,34.0,沈阳市,2007/11/3,2
15458,23516,男,41.0,大连市,2012/3/12,0
15459,56819,男,36.0,武汉市,2007/12/12,2
15460,43194,男,27.0,广州,2013/1/29,0
15461,45705,男,43.0,广州,2006/5/2,2
15462,44645,女,66.0,长春,2006/9/26,2
15463,56439,男,45.0,武汉,2005/11/5,2
15464,28870,男,37.0,大连,2012/11/17,0
15465,46329,女,45.0,-,2008/2/4,2
15466,15123,男,44.0,海口,2011/11/1,0
15467,60545,男,42.0,大连,2012/6/15,0
15468,8490,男,45.0,北京,2006/5/31,2
15469,3468,男,44.0,沈阳,2010/7/5,0
15470,53799,男,56.0,沈阳,2008/8/13,2
15471,35579,女,46.0,大连,2007/5/12,2
15472,44460,男,48.0,成都,2011/7/26,0
15473,23108,男,31.0,广州,2010/7/7,0
15474,44013,男,49.0,北京,2011/7/21,0
15475,46722,女,34.0,北京,2012/1/25,0
15476,27248,女,27.0,大连 ,2011/9/24,0
15477,23607,女,44.0,大连,2012/2/5,0
15478,53165,女,47.0,哈尔滨,2011/4/10,0
15479,32133,男,31.0,北京,2010/10/21,0
15480,31183,男,45.0,北京,2010/1/7,0
15481,50596,男,31.0,深圳,2011/10/25,0
15482,21462,男,48.0,北京,2008/7/23,3
15483,54217,男,47.0,北京,2011/1/15,0
15484,26138,男,34.0,深圳,2013/2/1,0
15485,29650,女,35.0,广州,2007/11/25,2
15486,50875,男,31.0,广州,2011/9/29,0
15487,54866,男,41.0,北京,2006/8/14,2
15488,40715,男,45.0,番禺,2010/7/28,0
15489,60950,男,35.0,北京,2012/9/21,0
15490,61877,男,52.0,长春,2010/11/19,0
15491,11585,男,43.0,北京,2007/6/29,3
15492,7848,男,30.0,南京,2011/7/31,0
15493,30495,男,34.0,深圳,2009/9/21,0
15494,39840,男,46.0,沈阳,2010/8/12,0
15495,47662,男,42.0,北京,2007/8/9,2
15496,34366,男,37.0,北京,2013/3/18,0
15497,45730,男,51.0,襄樊,2006/5/20,2
15498,33409,男,24.0,郑州,2012/9/14,0
15499,16030,男,48.0,武汉,2012/11/7,0
15500,3410,男,40.0,北京,2008/6/20,2
15501,14907,男,41.0,佛山,2011/10/9,0
15502,32688,男,31.0,广州,2011/7/10,0
15503,62565,男,43.0,长春,2006/5/13,2
15504,12342,男,43.0,深圳,2008/5/23,2
15505,23018,男,42.0,广州,2010/12/27,0
15506,38385,男,41.0,株州,2007/4/26,2
15507,11623,男,37.0,北京,2007/7/31,2
15508,12014,男,36.0,上海,2008/3/8,2
15509,62253,女,41.0,北京,2009/11/11,0
15510,9698,男,59.0,北京,2006/6/25,3
15511,33311,男,71.0,武汉,2012/8/10,0
15512,44301,男,55.0,哈尔滨,2012/4/16,0
15513,2132,男,40.0,,2005/4/8,2
15514,30227,女,36.0,东莞,2009/9/3,0
15515,18712,男,44.0,上海,2006/1/29,2
15516,33325,男,47.0,西宁,2012/4/28,0
15517,35525,男,53.0,长春,2006/4/20,2
15518,33622,男,42.0,广州,2012/6/7,0
15519,62088,男,62.0,,2007/7/6,2
15520,27019,女,46.0,乌鲁木齐市,2007/7/17,3
15521,35323,女,38.0,北京,2011/2/23,0
15522,54108,男,32.0,北京,2010/4/26,0
15523,10073,男,36.0,汕头,2007/3/9,2
15524,22954,男,52.0,SINGAPORE,2010/12/7,3
15525,18726,男,57.0,番禺,2006/2/25,2
15526,42097,男,43.0,北京,2012/2/6,0
15527,51890,男,34.0,中山,2012/8/15,0
15528,7478,男,45.0,沈阳,2010/6/2,0
15529,8181,男,37.0,沈阳,2009/9/6,2
15530,16782,男,46.0,桦甸,2010/7/6,0
15531,43371,男,44.0,.,2013/1/6,0
15532,41780,女,48.0,.,2011/10/28,3
15533,5894,男,55.0,哈尔滨市,2013/1/13,0
15534,54322,男,46.0,广州,2011/7/31,0
15535,36805,男,43.0,北京,2006/8/15,2
15536,51636,男,33.0,北京,2012/8/1,0
15537,57131,男,58.0,广州,2008/4/19,2
15538,47477,男,48.0,上海,2007/6/18,3
15539,39607,男,43.0,广州,2008/9/17,2
15540,43695,男,53.0,北京,2010/3/18,0
15541,13833,男,55.0,郑州,2011/7/25,0
15542,42345,男,28.0,深圳,2013/1/26,0
15543,31893,男,39.0,广州,2010/11/24,0
15544,32493,男,57.0,大连,2012/1/30,3
15545,36723,男,56.0,,2006/6/4,2
15546,48361,男,52.0,广州,2008/9/1,2
15547,5620,男,27.0,三水,2011/7/24,0
15548,56065,男,48.0,广州,2004/11/5,2
15549,37118,男,33.0,广州,2007/3/21,2
15550,54553,男,41.0,广州,2013/2/18,0
15551,53358,男,35.0,兰州市,2010/10/7,0
15552,34547,男,47.0,沈阳,2009/6/22,2
15553,53500,男,41.0,大连,2007/2/19,2
15554,33660,男,48.0,武汉,2012/11/23,0
15555,9607,男,42.0,广州,2006/4/11,2
15556,47213,男,42.0,,2005/4/14,2
15557,12764,男,34.0,北京,2009/8/5,2
15558,5915,男,39.0,DIAMOND BAR,2012/9/27,0
15559,32826,男,39.0,武汉,2011/9/19,0
15560,18039,女,41.0,乌鲁木齐市,2006/6/19,2
15561,44862,男,53.0,哈尔滨,2008/12/9,2
15562,17811,男,36.0,长春,2007/7/17,2
15563,50508,男,48.0,长沙,2011/7/11,0
15564,22383,男,30.0,广州,2010/2/15,0
15565,53537,男,52.0,,2006/6/3,2
15566,52029,男,50.0,钦州,2013/1/6,0
15567,37224,女,46.0,长春,2005/12/8,2
15568,1680,男,46.0,江门,2012/4/4,1
15569,46346,男,42.0,广州,2008/6/27,2
15570,13878,女,48.0,广州,2010/9/27,0
15571,30814,男,60.0,广州,2011/6/12,0
15572,19409,男,55.0,佛山,2007/9/16,2
15573,32627,男,38.0,深圳,2012/10/7,0
15574,10605,女,46.0,长沙,2012/1/5,0
15575,62317,女,42.0,乌鲁木齐市,2010/11/14,0
15576,1557,男,44.0,广州,2011/8/23,1
15577,60474,男,35.0,广州,2012/3/17,0
15578,1640,女,28.0,上海,2012/2/21,0
15579,23609,男,44.0,大竹,2011/12/13,0
15580,48999,男,42.0,北京,2009/2/21,2
15581,11648,男,60.0,上海市,2008/3/1,2
15582,49329,男,47.0,武汉,2009/9/28,0
15583,26773,男,58.0,延吉,2007/9/21,2
15584,54761,男,58.0,广州,2006/5/27,2
15585,21759,男,41.0,北京,2009/2/15,2
15586,24116,男,34.0,大连,2011/11/30,0
15587,24619,女,42.0,.,2012/7/17,0
15588,3426,男,53.0,深圳,2008/8/5,3
15589,2779,男,36.0,郑州,2007/11/7,2
15590,62280,男,43.0,廊坊,2010/8/27,0
15591,480,男,33.0,广州,2012/12/26,0
15592,50300,男,29.0,广州,2011/7/17,0
15593,52769,男,29.0,北京,2010/8/21,0
15594,52724,男,52.0,SEOUL,2009/8/2,3
15595,61218,男,43.0,大连,2012/12/23,0
15596,4777,男,33.0,北京,2012/1/25,0
15597,52731,男,41.0,长春,2010/6/5,0
15598,30336,男,54.0,上海,2008/9/5,2
15599,15277,女,33.0,上海,2012/1/28,0
15600,42715,男,48.0,云浮,2012/6/27,0
15601,51413,女,34.0,广州,2012/3/20,0
15602,1433,女,34.0,广州,2010/10/12,0
15603,33431,男,48.0,增城,2012/5/26,0
15604,13111,男,26.0,广州,2009/8/3,2
15605,62309,男,43.0,乌鲁木齐,2010/10/12,0
15606,33565,男,49.0,大连,2012/4/1,0
15607,34651,男,35.0,上海,2009/12/22,0
15608,55665,女,37.0,珠海,2011/8/27,0
15609,2135,女,58.0,,2005/4/11,3
15610,30655,男,47.0,CHOFU,2010/1/10,0
15611,58652,男,40.0,上海市,2010/8/27,0
15612,10819,男,35.0,大连,2012/11/3,0
15613,43097,女,46.0,乌市,2012/11/11,0
15614,20302,男,42.0,广州市,2005/5/26,2
15615,7290,男,41.0,伊宁,2013/1/19,0
15616,25894,女,38.0,长春,2010/10/10,0
15617,62695,女,40.0,上海市,2007/11/2,2
15618,25203,男,38.0,北京,2012/12/4,0
15619,37555,女,45.0,广州,2011/6/9,0
15620,53015,女,40.0,沈阳,2012/7/7,0
15621,4758,男,55.0,ROSEMEAD,2011/4/6,1
15622,25143,男,40.0,珠海,2012/10/13,0
15623,9616,男,64.0,广州,2006/3/19,2
15624,22189,男,57.0,广州,2010/4/28,3
15625,34672,男,50.0,长春,2009/11/23,0
15626,51488,男,52.0,大连,2012/7/19,0
15627,1207,男,58.0,北京,2007/7/31,3
15628,49872,男,68.0,TST,2010/9/28,0
15629,14020,女,28.0,广州,2011/1/6,0
15630,22668,男,38.0,广州,2010/4/30,0
15631,18800,男,52.0,上海,2006/4/29,2
15632,26288,女,48.0,哈市,2009/9/19,0
15633,9536,男,27.0,汕头,2006/2/12,2
15634,25518,男,50.0,乌鲁木齐,2013/3/23,0
15635,38042,男,52.0,长沙市,2005/1/2,2
15636,41020,女,37.0,广州,2012/1/22,0
15637,52977,男,48.0,沈阳,2012/3/18,0
15638,28603,男,31.0,北京,2011/9/29,0
15639,42661,男,46.0,上海市,2012/5/4,0
15640,34531,女,34.0,长春,2010/9/26,0
15641,43256,女,29.0,深圳,2012/12/12,0
15642,53872,男,38.0,哈尔滨市,2007/12/7,2
15643,61855,男,48.0,沈阳,2011/5/13,0
15644,54831,男,55.0,深圳,2006/7/15,2
15645,13195,女,27.0,广州,2009/6/11,2
15646,60804,男,46.0,上伊那郡,2012/8/1,0
15647,25131,男,34.0,沈阳,2012/9/15,1
15648,23121,女,35.0,皖阜南县,2011/3/5,0
15649,37097,男,34.0,广州,2007/3/21,2
15650,9254,女,32.0,广州市,2011/9/14,0
15651,39300,女,33.0,珠海,2008/11/6,2
15652,45054,男,53.0,武汉,2012/4/27,0
15653,43402,男,45.0,长沙,2013/2/1,0
15654,22979,男,35.0,上海,2010/9/12,0
15655,8285,女,60.0,沈阳市,2010/7/24,0
15656,33991,男,40.0,伊宁,2012/11/5,0
15657,25340,女,40.0,广州市,2012/10/20,0
15658,59017,女,26.0,北京,2011/1/1,0
15659,141,女,41.0,沈阳,2010/8/21,0
15660,58852,男,40.0,邯郸,2011/6/13,0
15661,25312,男,46.0,珠海,2012/5/23,0
15662,51366,男,33.0,吉林,2012/4/9,0
15663,55157,男,42.0,武汉,2007/2/16,2
15664,11370,男,47.0,武汉,2005/11/23,2
15665,54218,男,36.0,汕头,2011/9/24,0
15666,39272,男,51.0,,2008/5/20,2
15667,15197,男,43.0,乌鲁木齐,2012/1/24,0
15668,27469,男,39.0,北京,2012/7/31,0
15669,7292,男,42.0,珠海,2013/2/25,0
15670,46156,男,37.0,北京,2007/3/20,2
15671,3850,男,45.0,深圳,2009/5/24,2
15672,47749,女,37.0,北京,2007/11/1,2
15673,8569,女,34.0,沈阳,2007/7/22,2
15674,9052,男,55.0,顺德,2007/6/8,2
15675,57040,男,42.0,广州,2008/1/25,2
15676,27216,男,46.0,大连,2010/12/20,0
15677,18690,男,41.0,广州,2006/1/1,2
15678,62322,男,35.0,乌鲁木齐,2010/12/26,0
15679,33567,男,42.0,大连,2012/8/9,0
15680,59785,女,42.0,长春,2011/9/8,0
15681,31141,男,36.0,昆明,2010/11/4,0
15682,62702,男,41.0,长春,2008/2/1,2
15683,39770,男,47.0,北京,2008/11/19,2
15684,14110,男,47.0,武汉,2011/3/3,0
15685,16706,男,34.0,上海,2010/3/17,1
15686,25144,男,46.0,南宁,2012/9/16,0
15687,4078,男,53.0,长沙,2009/10/3,2
15688,43864,男,29.0,沈阳,2010/8/20,3
15689,48238,男,43.0,昆山,2008/5/5,2
15690,31860,女,47.0,长春,2011/1/12,0
15691,20034,女,42.0,广州,2013/1/24,0
15692,59384,男,39.0,武汉,2011/7/1,0
15693,59069,男,49.0,湛江,2010/12/19,0
15694,11366,男,45.0,深圳,2005/11/17,2
15695,32542,女,13.0,深圳,2011/12/6,0
15696,23556,男,47.0,Yangsan-si,2011/12/16,3
15697,2215,男,49.0,南海,2005/6/24,2
15698,31053,男,33.0,广州,2009/3/10,2
15699,21075,男,53.0,广州,2008/1/30,2
15700,54154,男,35.0,广州,2005/7/12,2
15701,21514,男,42.0,北京,2008/7/20,1
15702,19843,男,40.0,深圳,2012/5/12,0
15703,21005,男,48.0,洛阳,2008/3/13,2
15704,49350,男,35.0,桂林,2010/9/22,0
15705,12679,男,37.0,广州,2008/11/18,2
15706,27316,男,42.0,汕头,2011/7/9,0
15707,23432,女,50.0,广州,2011/8/26,0
15708,23647,男,32.0,广州,2012/2/21,0
15709,59736,男,30.0,长春,2012/1/16,0
15710,25379,男,42.0,广州,2012/12/12,0
15711,21916,男,44.0,伊宁,2009/4/19,2
15712,32248,男,32.0,北京,2011/7/19,0
15713,3818,男,37.0,广州市,2009/6/14,2
15714,45383,男,44.0,佛山,2012/4/4,0
15715,25888,男,49.0,北京,2010/4/28,3
15716,9054,男,36.0,广州,2010/11/25,0
15717,31543,男,52.0,ICHIKAWA-SHI,2011/7/26,0
15718,62617,男,56.0,沈阳市,2006/10/23,2
15719,50385,男,31.0,中山,2011/9/9,1
15720,6048,男,37.0,延吉,2011/12/26,0
15721,30309,男,46.0,北京,2008/6/1,2
15722,40090,男,54.0,乌鲁木齐,2009/1/4,2
15723,2371,男,31.0,北京,2005/10/28,2
15724,35445,男,50.0,长春市,2005/11/27,2
15725,14314,男,37.0,北京,2011/3/25,0
15726,4092,男,39.0,大理市,2011/8/3,0
15727,3943,男,35.0,广州市,2009/3/28,3
15728,22447,男,47.0,杭州,2010/3/10,0
15729,22328,男,38.0,广州,2009/11/14,0
15730,21629,男,40.0,杭州,2008/10/7,2
15731,8421,男,42.0,沈阳,2005/9/9,2
15732,48951,女,49.0,广州,2009/3/2,2
15733,54795,男,41.0,北京,2006/6/19,2
15734,56955,男,45.0,郑州,2008/1/20,2
15735,27188,男,50.0,广州,2011/9/19,0
15736,42247,男,39.0,延吉,2011/12/12,0
15737,54439,女,31.0,广州市,2012/7/10,0
15738,56526,女,53.0,东莞,2007/4/30,3
15739,34534,女,,延吉,2009/6/26,2
15740,32457,男,44.0,邹平,2011/7/9,0
15741,21291,男,55.0,,2010/1/4,0
15742,30300,男,40.0,长春,2010/8/3,0
15743,47473,男,33.0,上海,2007/11/19,2
15744,62897,男,42.0,乌鲁木齐市,2006/6/5,2
15745,35859,男,42.0,北京,2008/9/17,2
15746,61689,男,68.0,上海,2009/9/28,3
15747,32947,男,36.0,广州,2011/11/5,0
15748,3533,男,38.0,广州,2012/6/25,0
15749,19267,男,61.0,北京,2007/3/18,2
15750,8854,男,37.0,乌鲁木齐市,2006/4/15,2
15751,20391,男,44.0,武汉,2005/7/26,2
15752,48924,男,43.0,广州,2010/1/21,0
15753,58308,男,52.0,上海,2010/5/7,0
15754,44502,男,48.0,南京,2011/9/15,0
15755,14541,男,48.0,沈阳,2011/6/19,1
15756,5256,女,46.0,ROWLANGD HEIGHES,2011/7/15,0
15757,13109,女,80.0,LOS ANGELES,2009/12/11,1
15758,13271,女,45.0,广州,2009/9/10,0
15759,13564,男,39.0,厦门,2010/2/1,0
15760,22426,男,43.0,FONTANA,2010/9/13,0
15761,38817,女,68.0,广州,2011/5/8,0
15762,56003,女,36.0,La Jolla,2013/1/22,1
15763,17538,男,36.0,保山,2011/7/14,0
15764,41024,男,27.0,深圳市,2011/2/27,0
15765,56690,男,46.0,惠州,2007/7/16,2
15766,6479,男,53.0,大连,2012/6/19,0
15767,20509,女,45.0,重庆,2007/5/23,2
15768,12383,男,36.0,广州,2008/6/18,2
15769,11692,男,34.0,深圳,2007/9/21,2
15770,40268,男,31.0,广州,2009/10/5,0
15771,26816,男,43.0,大连,2008/4/10,2
15772,59019,男,48.0,SHIMOINA-GUN,2012/9/7,0
15773,18018,男,48.0,库尔勒市,2006/4/18,2
15774,34296,男,46.0,北京,2013/1/8,0
15775,52643,男,48.0,沈阳,2010/5/1,0
15776,45064,男,40.0,郑州,2009/12/1,0
15777,56454,男,43.0,厦门,2005/11/24,2
15778,6468,男,45.0,成都,2012/9/15,3
15779,46095,男,48.0,武汉,2007/1/23,2
15780,44774,男,66.0,公主岭,2005/10/16,2
15781,38157,男,36.0,昆明,2005/5/17,2
15782,20486,男,56.0,深圳,2007/4/7,2
15783,33052,女,31.0,北京,2011/11/1,3
15784,11991,男,44.0,长沙,2008/11/20,2
15785,28037,男,39.0,长沙,2006/12/10,2
15786,14983,男,33.0,江门,2012/5/15,0
15787,59536,男,46.0,常德,2011/5/7,0
15788,25164,男,36.0,绍兴县,2012/10/30,0
15789,12992,男,50.0,哈尔滨,2009/1/26,2
15790,62570,女,41.0,长春,2006/6/12,2
15791,54777,男,36.0,北京,2006/5/30,2
15792,40233,男,36.0,番禺,2009/8/27,0
15793,29505,男,37.0,.,2007/5/21,2
15794,58948,男,44.0,SVZUKA-CITY,2010/10/18,3
15795,25204,女,40.0,北京,2012/12/3,0
15796,47866,男,55.0,北京,2008/1/28,2
15797,35516,男,50.0,大连,2006/3/22,2
15798,55285,男,38.0,广州,2007/6/16,2
15799,19586,男,41.0,广州,2010/9/3,0
15800,23810,男,47.0,濮阳,2012/6/2,0
15801,19353,男,60.0,,2007/5/31,2
15802,169,男,67.0,广州,2011/1/4,0
15803,33600,男,44.0,.,2012/11/29,3
15804,21396,男,39.0,广州,2008/10/13,1
15805,41746,男,70.0,北京,2011/8/4,0
15806,38089,男,57.0,北京,2005/3/8,2
15807,49068,男,56.0,北京,2010/6/6,0
15808,3662,男,40.0,上海,2008/11/18,2
15809,60157,男,50.0,大连,2012/8/8,0
15810,48487,男,48.0,湛江,2008/8/5,2
15811,23482,男,47.0,北京,2011/7/26,0
15812,11376,男,48.0,广州,2005/11/27,2
15813,10282,男,31.0,杭州,2009/1/13,2
15814,47256,女,32.0,北京,2005/5/17,3
15815,5081,男,47.0,北京,2011/8/3,3
15816,38609,男,55.0,,2007/7/17,2
15817,39229,男,37.0,广州,2010/2/12,0
15818,38517,女,42.0,武汉,2008/11/18,2
15819,14494,男,31.0,广州,2011/5/16,0
15820,59178,男,40.0,深圳,2011/2/23,0
15821,56036,男,,苏州,2012/2/16,0
15822,61239,男,47.0,Koto-ku,2013/3/26,0
15823,17956,男,60.0,大庆,2007/8/16,2
15824,49462,男,31.0,沈阳,2010/2/19,0
15825,8369,男,48.0,伊宁,2011/9/1,0
15826,62283,男,34.0,库尔勒,2011/1/10,0
15827,10793,男,36.0,长春市,2012/10/16,0
15828,10483,男,36.0,温州,2011/3/29,0
15829,6367,男,30.0,广州市,2012/6/16,0
15830,60432,男,28.0,长宁,2012/7/26,0
15831,23635,男,49.0,大连,2012/1/7,0
15832,9104,男,37.0,北京,2011/9/24,0
15833,4872,男,38.0,莱芜,2010/9/23,0
15834,31529,女,31.0,广州,2011/4/19,0
15835,55116,男,37.0,沈阳,2007/2/15,2
15836,33339,男,31.0,上海,2012/4/12,1
15837,13385,男,38.0,海口,2011/3/18,0
15838,39519,男,43.0,北京,2009/10/15,0
15839,16202,男,48.0,SYDNEY,2013/2/5,0
